Unnamed: 0,rating,userName,title,isEdited,date,review,developerResponse,sentiment
1329,1,Daddybearrjs,To restrictive,False,2012-01-19 20:41:24,Seems to be the only app that doesn't even allow underwear shots if you read their pic restriction,,1
1330,1,caaONfire,This update really need a new update!!!,False,2017-02-20 00:23:14,Ads everywhere and it is the message and fav huge icons hide half the pictures. Terrible.,,1
1331,1,Gabriel4iphone,Not working,False,2017-02-16 16:19:19,App keeps crashing after a few seconds,,1
1332,5,Mosgay,Great app,False,2016-05-08 10:34:57,"This is so good app
I find many good boyfreands in this app",,5
1333,5,Oak f/a,Great App!,False,2015-12-07 17:43:49,Thank you! Hopefully I'll find ❤️.,,5
1334,5,AlanB1980,Great App!!!,False,2015-06-30 23:36:07,I met my future husband on this app,,5
1335,2,rotkiv3451,Ads in the middle of the grid?????,False,2015-05-17 00:24:40,"Ads in the messages are are tolerable, but ads that take more than 20% of the guys' grid? SERIOUSLY?",,2
1336,4,StephenGoldenGate,Hot Guys are DTF,False,2012-12-14 06:34:17,Every night more guys are lined up and are DTF. What more could a guy ask for?,,5
1337,5,lunalovegoodlover500,great app,False,2013-11-02 06:43:22,so much better than all other gay social app i've tried. i've met some really nice guys on here and the app itself works great:),,5
1338,5,bobby detrixhe,Enrique,False,2013-04-30 06:19:58,New to the app seems cool so far,,5
1339,2,jinga78,Glitchy,False,2012-07-13 12:57:33,"Not very user friendly. Best use is in major cities, not so useful in other cities.",,2
1340,4,JeremiTotal,Gives me something to do!,False,2014-08-28 19:21:43,Seth Ryan is kinda ugly though...,,3
1341,1,TriathleteMD,Does anyone actually do anything on this app?,False,2012-04-01 15:22:15,"Been on it for months, and no one ever does anything: talk, approve pics, etc...",,5
1342,3,parisinla,Great concept,False,2012-02-14 03:12:49,Need to iron out the bugs though.,,3
1343,1,PHL Bob,Horrible,False,2017-08-19 22:45:53,Getting out of this app. Msgs daily from 5179 mi away. Little data in profiles and mostly fuzzy probably stolen pics. Scary. And probably dangerous. I'm getting out,,1
1344,2,rahadytma,App Crashes,False,2017-02-16 14:27:29,it suddenly closed right after I opened the app.,,1
1345,5,raulgbz,=D cool interface,False,2016-06-15 03:15:57,Thanks for the awesome update!,,5
1346,5,Clamdestinecemt,Best app to date,False,2015-05-31 21:24:43,Best app. No fakes met yet... Made some awesome connections,,5
1347,2,MorrowDays,Disappointed,False,2015-05-21 15:42:40,"Following the steps of grindr. More ads, more bugs.",,4
1348,4,Jscotticus,Cool,False,2013-05-16 06:08:50,"Cool app, meet some real nice guys. Better quality than grindr",,5
1349,2,Nic575,Buggy,False,2014-06-08 16:02:21,This app has crashed almost every time I open it. iOS 7.1.1 iPhone 4S,,1
1350,2,schmoops07,Pretty cool,False,2014-01-09 13:42:12,All th apps are starting to look & feel th same. Cool setup but I don't see th point in paying to know who looked at my profile.,,3
1351,1,H. Natanael Timmens,Not in love and I like to love,False,2013-11-27 05:40:33,It's an ok app find the same guys on any other app. So now that they have add pop up ads to an unreliable message system thumbs down.,,3
1352,3,Kyiv Avetisiants,Love the app but slow and crashes...,False,2012-08-11 15:04:50,Love the app but slow and crashes...,,3
1353,5,bma127,Best out there,False,2013-05-01 23:01:17,I hate grindr. This a great replacement.,,5
1354,2,Pspauly63,Glitchy,False,2013-04-15 03:02:55,Great app when it wants to work. Otherwise very glitchy at times.,,3
1355,5,saweetdude04,Great Design,False,2013-04-03 13:37:26,Awesome look and easy to use! Really neat!,,5
1356,5,blbraithwaite,Nice,False,2013-02-06 19:32:25,More guys need to use this one.,,3
1357,1,steven from san francisco,Broken on iPhone 5,False,2012-11-05 01:29:20,Unable to type any messages. Don't download until a fix is released.,,1
1358,5,stashiro,Love the app,False,2011-12-08 07:33:55,Great app ;) definitely one to add 😃,,5
1359,5,Memito1986,Good,False,2015-07-21 22:42:44,Excelent better than Grindr,,5
1360,4,coguy155,Not bad,False,2017-01-04 23:43:20,I've met a few guys with this .. it's not bad,,3
1361,1,JupiterDog,Too many ads,False,2015-03-19 02:45:38,"Today's update now shows an advertisement every time you bring up a profile. 

Buh bye!",,5
1362,1,keithianw,Way too many adbots,False,2015-01-20 05:19:27,This app has so many people from 7000+ miles hitting me up which are obviously fake profiles. That ruins the experience for me.,,1
1363,5,mcperala,Hot hook up site,False,2014-10-15 06:18:06,Great site. Hot guys4guys. Super site to meet guys who want hot guys.,,5
1364,1,NH924202194,Every time I try and click something,False,2013-12-10 04:09:20,It sends me to safari and opens an add. I'm about ready to delete it... Fix this please,,3
1365,1,Grzez,Unsuccessful,False,2013-11-05 12:15:34,I can't login to my profile. Password reminders- account verification don't work at all. No feedback to my questions,,1
1366,5,lamilboi19,Great App,False,2013-05-22 16:03:14,Much much better then Grindr,,2
1367,5,Funmandoct,Best ever,False,2013-04-30 05:18:16,I love it I have had fun and a great time,,5
1368,5,Honeysun2012,So good to use.,False,2013-01-31 23:19:13,It lets me meet so many hot guys!,,5
1369,5,Kitt0190,Awesome!,False,2012-04-19 15:54:29,This app is WAY better than Grindr!! I love it!!,,5
1370,5,Uniqloo,Intuitive,False,2012-02-06 01:47:57,Great,,5
1371,4,Thestranger7869,Great,False,2013-04-06 03:13:11,It's been great so far. Better than grindr,,5
1372,1,Mikedoneright,Error,False,2013-11-14 06:14:05,"This used to be a great app. Better than Scruff and Grindr. Now, I can't get the app to open and get an error message every time.  Emailed support 3 times... And nothing..: typical.",,2
1373,5,Texan761,Great,False,2013-07-19 01:43:35,It works pretty well,,4
1374,3,August Jay Fox,Hornet,False,2013-06-10 03:40:36,it's cool for talking to people although seems like people just want sex,,3
1375,3,Mustreb,Good,False,2013-04-12 14:57:28,A decent amount of users and easy to use.,,4
1376,5,Brandon Cordova,Amazing,False,2013-04-09 03:11:35,Love this app and features!,,5
1377,4,Logo4238,Really Cool App.,False,2013-02-06 15:12:25,Haven't had any problems so far. :),,5
1378,4,erik ruark,Wow!!,False,2012-12-27 20:06:24,This app makes it so easy to meet hot guys from all over the planet... How awesome :),,5
1379,5,renne29,Great app,False,2013-01-09 06:17:07,Much better then grinder,,2
1380,4,Intenseitalian ,App works great,False,2012-06-06 05:49:30,But no one is actually meeting,,3
1381,3,Chardinla,Chat,False,2012-12-24 16:44:22,How do you get out of a chat window and back to the app???,,1
1382,5,Zmanaz,Awesome app,False,2012-09-03 19:53:41,Works great. Has great features.,,5
1383,1,Why??:/,Crash?,False,2012-08-01 08:06:07,I can't even get in my account it crashes after it says loading ugh!!,,1
1384,4,Orick411,Decent,False,2012-05-20 04:03:01,This is a pretty good app for being free. I would suggest it!,,4
1385,2,Innocent11,Crushing problem,False,2012-05-31 17:44:45,I downloaded first time and it crushed over and over.,,1
1386,3,timpee,Needs work,False,2012-05-30 21:19:13,I'd say just try to be more inventive with this app,,4
1387,5,Papi Erick,Great app,False,2012-01-27 03:27:17,Really good app meet lots of hot guys and great hookups,,5
1388,5,I.likemyphoto,Its a good one,False,2016-01-08 07:32:57,I liked and i loved,,5
1389,1,Miredian,Over bearing and lame,False,2017-07-25 00:43:32,"Scammers, overly controlled profile options. So many fake profiles for people making a business out of this app.",,1
1390,1,JamoSr,Terrible photo guidelines,False,2017-05-22 11:41:48,"People of color have a harder time posting pics than others, so there's that....",,3
1391,5,Hieunicorn,What a great app. ❤️❤️❤️,False,2016-07-19 22:36:43,Much better than Grindr or Jackd,,5
1392,1,Eddiebby,What happened,False,2013-12-10 03:08:23,Since last update nothing but ads n popups I don't even want to open the app anymore. Might uninstall....,,1
1393,1,YasHunty,Went back to glitch filled app,False,2012-11-16 09:53:18,The update brings back the flawed iPhone 5 support. Super glitchy that I can't even use it.,,1
1394,1,Lyons3333,Horrible messaging app,False,2012-06-06 23:50:42,"Fix your messaging!!!
Send my messages when I write them and notify me and I don't mean push I just mean let me know someone replied????",,1
1395,1,jameswk,App crashes a lot.,False,2012-06-04 01:03:52,"Poorly designed app.... Not very user-friendly, because it is confusing to navigate.",,2
1396,1,Los00,Boooo,False,2012-03-23 18:57:53,"It's kinda boring, takes days to hear back from anybody and crashes very often!!!",,2
1397,1,nikatong,Slow,False,2012-01-15 22:30:26,Slow loading and being on it 5 days I didn't receive ant msg. I'm not that ugly ;-),,1
1398,1,camaci85,Won't load,False,2011-11-12 01:42:00,The app won't go pass the home screen and then it will crash they need to fix this app,,1
1399,1,Bandwidths no,Unusable,False,2017-02-24 03:01:55,The adds can not be closed. App needs to be restarted and adds pop up again.,,2
1400,4,Drghhehbsrseggfg,👍,False,2013-08-10 15:51:28,"Great app 
Kind of slow but great
Better that grindr",,4
1401,5,Gay18,Amazing,False,2016-02-03 13:16:13,"It is a Gay app that does everything. It out beats Grindr, Surge, guyspy, and gay park. I love it and I recommend it. 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻",,5
1402,5,Short short man,I want I want,False,2016-01-04 06:23:10,Great program!!!,,5
1403,5,Rah_red123,Cool.,False,2015-09-01 23:14:53,Better than grindr.,,5
1404,5,MiamiMaverick,Nice.,False,2015-06-22 01:38:28,Better than Grindr.,,5
1405,5,zdtaylor,Legit,False,2015-05-30 04:09:13,As far as these sites go,,5
1406,1,Valshren,"Bad, was great",False,2014-09-07 12:43:34,"Most recent app won't load my messages. And I get notifications of new messages, but they don't show up.",,1
1407,1,Richkey88,Does not work,False,2013-08-16 19:47:55,Loading loading loading....and when it does no guys around me,,1
1408,5,Mbooffalo,I like it,False,2013-08-13 03:41:21,It's the best I've been on sofar,,5
1409,4,Trevor373737,It's ok,False,2012-07-13 03:39:02,Glitches sometimes tho,,3
1410,1,saullete,Don't work anymore,False,2013-07-19 13:24:58,"Since yesterday I'm stuck on welcome screen. I reinstalled and still the same thing. Fix it, please.",,1
1411,5,Lincoln Johnson,Much better than Grindr!!!!,False,2013-07-01 19:21:10,Best Gay Dating App on the market,,5
1412,1,TAMUStudent,iPhone 5,False,2012-10-20 07:01:16,Does not work with iPhone 5. Large white bar with clear chat bar that never goes away.,,1
1413,3,HotelDoctor,Just okay,False,2013-09-12 16:18:43,"Very nice concept, but the crashes are constant.",,3
1414,1,Ciscoo0oo,Keeps crashing,False,2011-11-19 16:46:53,Idk if it's just my app that crashes after briefly showing the logo screen.,,2
1415,5,Gadwund,like,False,2015-06-04 19:24:06,i especially like the global search. awesome. i can message real time with guys around the world.,,5
1416,5,Bbachus ,Love it!,False,2015-05-30 11:19:52,Great app and (when they reply) nice guys.,,5
1417,5,shatalovesasha,I loved :),False,2013-08-05 10:10:53,Wonderful app for finding a good guys :),,5
1418,2,HaZe90,Update Not Good,False,2013-08-01 20:10:58,Cannot see top bar anymore. Really frustrating.,,1
1419,1,Atlguy1,App crashes often,False,2013-05-22 21:28:46,App crashes often and you loose conversations,,2
1420,4,Mistllll,Good app,False,2013-11-19 18:24:47,"It's not the best of it's kind, but the app is well set up",,3
1421,5,Agent Josh,What grindr wishes it was,False,2013-04-07 03:24:36,This app is great. It's definitely what grindr wishes it is.,,5
1422,5,MattyP629104,Great app!,False,2013-03-12 15:44:07,Wayyy better than grindr or jack'd,,5
1423,3,JDior007,It's Better than Grindx,False,2012-11-20 03:58:19,"So far this App isn't that bad, better than Grindx.",,4
1424,5,Grof142007,Buck sent me,False,2011-12-15 01:30:57,Looks good,,4
1425,1,CryptoPolyglot,a lot of ads! I'm really angry.,False,2015-08-27 21:02:48,After update ads has become intrusive and irritating. You just not respect us ;(,,2
1426,1,anfer80,Lost my profile,False,2014-09-02 04:22:38,I update to the new software and my profile show and near by person but can't sync this is crap a lost ppl I had contact 1 year  PLEASE HELP TO STNC MY PROFILE !! Thanks,,1
1427,3,The one you should kno,Great app,False,2013-04-15 20:04:36,I just got it two days ago and so far I like it!!!,,5
1428,1,bacci3705,Stung,False,2013-09-06 14:46:14,Keep getting stung error when loading up. Not many friendly guys on here. Tons of game players. Totally waste of time,,1
1429,5,Allegseu,Love it,False,2013-05-06 09:30:45,Lil bit cleaner then Grindr but jus like better :),,4
1430,5,Bp246,Great app,False,2013-04-28 20:27:56,Very easy to use,,5
1431,5,David Linville,Great app,False,2012-11-03 23:26:51,Easy to use love it,,5
1432,1,randomized77,Does Not work anymore,False,2013-02-20 06:58:37,After the update I keep getting a message that says invalid credentials. Worthless. Do not download.,,1
1433,2,Lostonaol,Lag time,False,2013-02-10 15:56:49,This app loads slow and or not at all sometimes.,,2
1434,5,quinn_quinn,Quin,False,2014-09-18 17:20:07,Wonderful app love just wonderful,,5
1435,1,ShinGlacier,Used to be great.,False,2017-08-28 03:48:27,"Developers turned so greedy that now if I want to see anyone who's 15km far or more I have to pay. No, thanks.",,1
1436,1,VentureIdealist,Hijacks the phone,False,2016-02-22 05:23:31,An app should never hijack your phone and cause your music to stop. Deleting for this reason alone.,,1
1437,5,Gucci Guy 429,Awesome App,False,2013-08-06 00:15:24,Way better then Grindr!,,2
1438,2,dac_1,Not horrible as an option B.,False,2014-05-23 01:51:45,"Hornet is an ok platform, but for me personally Scruff and Grindr are both much better.",,3
1439,5,Austincityboy,Fantastic App!!!!!,False,2013-07-29 15:17:04,Love this app.   It's great!  Better than Grindr!!!!,,5
1440,4,cheyo_1,Nice,False,2013-04-03 19:34:40,I like it so far !! It's awesome you can have multiples pic !!,,5
1441,3,EunaeYe,Stalker,False,2013-06-26 18:13:33,To many stalker guys fun to chat with the nice guys but many stalkers and delete my chats all the time,,3
1442,5,AnthonyNorthern,5 stars,False,2013-05-19 06:20:40,Resurrecting my social life :),,5
1443,1,Bertmg,One of the best out there,False,2013-04-28 07:30:20,Great new update where it tells you if you have any messages from the view liast,,5
